title,pub_date
" INTERNATIONAL   A3-11    Iraqi Insurgency Seen In Different Light  Senior American officials are painting a new portrait of the insurgency that has continued to inflict casualties on American and Iraqi forces, presenting new estimates on the organization, numbers and resources of an evolving enemy.   A1    Defense Secretary Geoff Hoon of Britain said 850 British troops in southern Iraq would replace American fighting units that are expected to mount an assault on Iraqi insurgents near Falluja.   A8    The senior United Nations official in Iraq says his staff and the Iraqi government have assembled a list of nearly 14 million Iraqi voters, set up 550 voter registration sites around the country and hired 6,000 people to operate them for the elections scheduled to be held in three months.   A1    A top Defense Department official misrepresented to Congress the view of American intelligence agencies about the relationship between Iraq and Al Qaeda, according to a report by a Senate Democrat.   A10    A training session for the Iraqi judges and prosecutors slated to try Saddam Hussein ended with both the Iraqis and their Western advisers agreeing that the Iraqis are unprepared to tackle full-fledged trials any time soon.   A11    A military court sentenced Staff Sgt. Ivan L. Frederick II, 38, to eight years in prison for abusing Iraqi prisoners. Two others have been convicted.   A8    Times Employee Is Arrested  The Chinese authorities formally arrested a researcher in the Beijing bureau of The New York Times on charges of revealing state secrets to foreigners.   A6    Airstrike Kills Hamas Leader  An Israeli airstrike in Gaza City killed a Hamas weapons maker who was responsible for some of the group's most powerful bombs and its rockets, Israel's military said.   A4    NATIONAL   A12-21    New Justice May Emerge After Presidential Election  With the nation preparing to elect a president who will almost certainly have an opportunity to name at least one Supreme Court justice, Democrats and Republicans remain fixed in their positions over who belongs on the bench.   A1    Senator John Kerry hunted geese in Ohio, in a campaign stop that was part of a longtime effort to appeal, as a fellow sportsman, to rural, blue-collar voters.   A18    President Bush campaigned in Pennsylvania, seeking support from Roman Catholic voters and mocking Mr. Kerry's health care plan as an ''overpriced albatross.''   A18    6 Close Races for Governor  Indiana, Missouri, Montana, New Hampshire, Washington and Utah have become battlegrounds in governors' races as voters wrestle with local issues like education, energy, wages and unemployment.   A16    Woman Dies in Boston Melee  A 21-year-old woman died of injuries sustained after being shot in the eye by a police projectile intended to subdue an unruly crowd outside Fenway Park after the game.   B8    WEEKEND   E1-32;E33-44    SCIENCE/HEALTH    Doubt Arises on Flu Shots  Local and state health officials are complaining that their federal counterparts have given them almost no information to deal with the shortage of flu vaccines, and many doubt the assurances that adequate supplies will become available.   A12    New Ways of Handling Autism  More families with autistic children are finding that techniques that have proved successful in the classroom can be tried at home to help the children learn and to improve quality of life for the rest of the family.   A1    NEW YORK/REGION   B1-9    Largest Ferry Operator Cites Financial Trouble  The largest company providing ferry service in the metropolitan region has told transportation officials that it is in financial trouble and may be unable to continue providing service to its 38,000 daily commuters.   A1    State Races Tout Reform  The battle for an open New York State Senate seat in the Bronx has the two main candidates sparring over who is better suited to overhaul the way things are done in Albany.   B1    Billionaire Fights Cafe Plan  A celebrity hangout on the Upper East Side received a permit for an outdoor cafe despite the opposition of the financier Ronald O. Perelman and neighbors. The opponents, however, have won a delay.   B1    Murder Conviction Overturned  Five New York State appellate judges citing new evidence unanimously overturned the conviction of David Wong, who has spent 17 years in prison for murder.   B2    Long Island Judge Censured  The New York State Commission on Judicial Conduct censured a Long Island judge for ruling on various cases involving a woman with whom he was romantically involved.   B5    ESCAPES   F1-14    OBITUARIES   B10    SPORTSFRIDAY   D1-8    Cardinals Head to World Series  St. Louis beat the Houston Astros, 5-2, to win the National League Champsionship. They will face the Boston Red Sox tomorrow.   D1    Gymnast to Keep Gold Medal  The Court of Arbitration for Sport dismissed the appeal by a South Korean gymnast, allowing the American Paul Hamm to keep his medal.   D6    BUSINESS DAY   C1-8    Spitzer Eyes Music Industry  Four record companies were served subpoenas by Eliot Spitzer, the New York State attorney general, as part of an investigation into the industry's practices for influencing which songs are heard on the radio, people involved in the investigation said.   C1    More Trouble for A.I.G.  The American International Group disclosed that it was the target of a federal grand jury investigation in Indiana over its role in helping a Midwest cellphone distributor cover up millions in business losses.   C1    Ultimatum Within Lazard  Lazard's chairman, Michel David-Weill, gave his consent to a proposed initial public offering, along with a demand that if Bruce Wasserstein, who runs Lazard and is leading the push for the offering, is unable to pull it off within nine months, he must resign.   C1    Google's Profits Double  Google more than doubled its revenue and profit in its first quarter after its initial public offering.   C1    Business Digest   C1    World Business   W1    EDITORIAL   A22-23    Editorials: Iran's nuclear threat; rethinking Texas' redistricting; treating mentally ill prisoners; curses.    Columns: Bob Herbert, Paul Krugman.    Crossword   E43  TV Listings   E30-31  Public Lives   B2  Weather   C8  ",2004-10-22T05:00:00+0000
Article on Internet sites devoted to memes term coined by Richard Dawkins in his 1976 book The Selfish Gene; memes are infectious ideas or any other things that spread by imitation from person to person; list of Web sites that track memes (M),2004-10-26T05:00:00+0000
" INTERNATIONAL   A3-12    U.S. Ruling Alters Status Of Some Iraq Detainees  A new legal opinion by the Bush administration has concluded for the first time that some non-Iraqi prisoners captured by American forces in Iraq are not entitled to the protections of the Geneva Conventions, administration officials said.   A1    Iraqi officials opened an investigation into the role played by infiltrators in the ambush on Sunday that left 49 Iraqi national guard trainees dead amid growing indications that insurgents are being supplied inside information about the movements of Iraqi security forces. Meanwhile, fresh violence in Baghdad struck coalition troops.   A11    Sharon Opens Gaza Debate  Prime Minister Ariel Sharon opened a two-day parliamentary debate with a vow to see through his controversial plan to unilaterally remove all 21 Israeli settlements from the Gaza Strip. Mr. Sharon's speech was greeted with noise and catcalls, but Mr. Sharon is expected to prevail in the vote this evening.   A3    China May Reopen Rights Talks  Secretary of State Colin L. Powell, following a morning of meetings with Chinese leaders, said China had agreed to discuss the American request for a new dialogue over the detention of Chinese citizens without due process and other human rights violations.   A7    Mystery of Mexican Murders  A federal report found little evidence that most of the scores of women who have been murdered around Ciudad Juarez over the last decade were victims of gangsters or serial killers, as many women's groups contend. The report immediately drew fire from women's groups in the city.   A8    Spain Blames Syrian in Attack  A Syrian jailed since 2001 and thought to be a major operative for Al Qaeda, Imad Eddin Barakat Yarkas, also known as Abu Dahdah, was identified as the prime mover behind the March 11 terror attacks in Madrid, a high-ranking intelligence official told the Spanish Parliament.   A8    NATIONAL   A14-23    White House Addresses Missing Explosives in Iraq  The White House sought to explain the disappearance in Iraq of 380 tons of high explosives that American forces were supposed to secure as Senator John Kerry seized on the missing cache as ''one of the great blunders of Iraq'' and said President Bush's ''incredible incompetence'' had put American troops at risk.   A1    Campaigning with Senator John Kerry in Philadelphia, former President Bill Clinton told a crowd of 80,000 that ''in eight days, John Kerry's going to make America the Comeback Country.''   A1    Justice Rehnquist Hospitalized  The Supreme Court announced that Chief Justice William H. Rehnquist, 80, has been hospitalized since Friday for treatment of thyroid cancer and has undergone a tracheotomy in connection with the disease.   A1    Immigration Measure in Arizona  A proposition before Arizona's voters would require proof of citizenship when registering to vote and would deny illegal immigrants public benefits that are not federally mandated. Opponents contend that the measure will increase bureaucracy and violate privacy rights.   A14    Parties Collect $1 Billion  The Republican and Democratic parties raised more than $1 billion through mid-October, beating their total during the same period in the 2000 election, when the parties could accept soft money.   A21    State Hate-Crime Law Revoked  The Georgia Supreme Court unanimously struck down the state's 4-year-old hate-crimes law, saying it was ''unconstitutionally vague.''   A18    Scientist Faults Administration  A top NASA climate expert who twice briefed Vice President Dick Cheney on global warming plans to criticize the administration's approach to the issue and say a senior administration official told him not to discuss dangerous consequences of rising temperatures.   A22    NEW YORK/REGION   A25-26    In Testimony, Lawyer Denies Aiding Terrorism  Lynne F. Stewart, after sitting silently for four months while federal prosecutors portrayed her as an accomplice to her terrorist clients, spoke at her Manhattan trial for the first time, saying she was a ''very, very adversarial'' lawyer but had never crossed the line to aid violence.   A1    Expanding DNA's Horizons  The New York Police Department has been testing the use of DNA in investigating crimes other than rape and homicide since January. So far, it has identified 23 suspects in 34 cases, most of them burglaries that the police say would not otherwise have been solved.   B1    Platform for Urban Women  Miss Subways has returned, in a revival of a contest that wilted in 1976, to celebrate the 100th anniversary of the New York City subway system. But please -- it's Ms. Subways now.   B4    FASHION   B9    SPORTSTUESDAY   D1-7    ARTS   E1-8    OBITUARIES   C18-19    SCIENCE TIMES   F1-12    Heart Attacks Linked to Traffic  Sitting in traffic nearly triples the risk of suffering a heart attack a short time later, according to a study published last week. The heightened risk may be a result of exposure to airborne pollutants that inflame the lungs and damage arteries, but the emotional stress could also be a factor.   F9    Health & Fitness   F5    BUSINESS DAY   C1-19    Marsh's Chief Resigns  Jeffrey W. Greenberg, the chief executive and chairman of the Marsh & McLennan Companies, resigned, less than two weeks after his company was accused of cheating customers. Eliot Spitzer, the New York attorney general, said in the wake of Mr. Greenberg's departure that he would not bring criminal charges against Marsh.   A1    Michael G. Cherkasky, Marsh's new chairman and chief executive, has no previous experience in the insurance business.   C1    Merger Creates Steel Giant  Wilbur Ross, whose buyout firm created International Steel less than two years ago, is selling the company to Lakshmi N. Mittal, the billionaire steel tycoon, for $4.5 billion.   C1    Growing, but Not Booming  The profit report cards last week looked good both for old-line stalwarts of technology like I.B.M. and Microsoft and for newcomers like eBay, Amazon.com and Google, but analysts have modest expectations for the technology recovery.   C1    Business Digest   C1    World Business   W1    EDITORIAL   A24-25    Editorials: Election Day mischief; making things worse; for Congress from Connecticut.    Columns: Paul Krugman, David Brooks.    Crossword   E8  Public Lives   B2  TV Listings   B9  Weather   D8",2004-10-26T05:00:00+0000
,2004-10-26T05:00:00+0000
"Profit reports for many technology companies look good for old-line stalwarts of technology and for newcomers, but it is a recovery of seemingly dimished expectations; research firm IDC estimates worldwide growth in spending on information technology through 2008 to be 6.5 percent a year, one and a half times world economic growth over all; companies can do with less, typically by using smaller building blocks of hardware and software, a shift made possible by steady improvement of technology from personal computing and Internet; graph (Market Place column) (M)",2004-10-26T05:00:00+0000
,2004-10-28T05:00:00+0000
Gmail Drive stores data files on Google Gmail servers; photo (S),2004-10-28T05:00:00+0000
"Three new online companies, Cairo.com, ShopLocal.com and StepUp.com, offer Web sites that enable consumers to compare prices at their local brick-and-mortar stores; most existing shopping-comparison sites cover only online stores and are limited by fact that online shopping accounts for only about 7 percent of all consumer purchases; table of results of shopping preference survey; photo (M)",2004-11-01T05:00:00+0000
"Jason Zinoman reviews one-man show Googlewhack! Adventure, written and performed by Dave Gorman; photo (M)",2004-11-05T05:00:00+0000
"Microsoft is planning to introduce its long-awaited Internet search engine on Thursday, a person knowledgeable about the announcement said.    Word of the introduction of the service, which will compete with Google and Yahoo, was leaked on Tuesday after the company began phoning reporters offering briefings for Wednesday. A company spokeswoman declined comment on the announcement.  ",2004-11-10T05:00:00+0000
"Microsoft unveils its long-planned response to Google and Yahoo in Internet search industry, but with uncharacteristically soft-sell approach; debut, taking form of test site, is stark contrast to high-profile introduction Microsoft made of its Internet Explorer browser nine years ago; Microsoft director Adam Sohn says intention is not to compete with Google, but insted to 'delight' its own customers (M)",2004-11-11T05:00:00+0000
Joyce Wadler column on lavish gifts for wedding of Star Jones and Al Reynolds; interviews veteran reporter Helen Thomas about asking tough questions at press conferences (M),2004-11-12T05:00:00+0000
"Campaign to Africanize cyberspace calls for languages spoken throughout African continent to be available on computers; Nigerian Runde Adegbola, African Languages Technology Initiative executive director, stresses importance of establishing technology that will allow minority languages to not just survive, but florish; linguists working in Africa see computer as tool to preserve spoken languages; Unesco estimates that 90 percent of world's 6,000 languages are not on internet and that every two weeks one language ceases to exist; not all languages can be easily adapted to computers; techniques, like voice recogition software and modified keyboards are already being developed; Microsoft's interest and efforts in Africa discussed (M)",2004-11-12T05:00:00+0000
"Shares rise, sending S&P 500-stock index to its highest close in more than three years and putting Dow Jones industrial average into positive territory for 2004; S&P 500 rises 10.57 points, to 1.173.48; Dow Jones industrial average adds 84.36 points, to close at 10,469.84; Nasdaq composite index rises 26.71 points, to 2,061.71; graph shows Dow (M)",2004-11-12T05:00:00+0000
" INTERNATIONAL   A3-12    Falluja Rebels Routed As Mosul Revolt Intensifies  American forces overran the last center of rebel resistance in Falluja after a weeklong invasion that smashed what they called the principal base for the Iraqi insurgency. But the assault's overwhelming firepower left large swathes of the city in smoking ruins.   A1    Battles erupted between insurgents and American and Iraqi forces in Mosul, and American armored vehicles encircled a town near the Syrian border where the revolt had spread, prompting residents to flee. The fighting marked the fourth day of an uprising that has decimated the police forces and opened up a northern front as the Americans fought in Falluja, 250 miles south.   A12    A hospital in Germany has again become the first destination for most troops wounded in Iraq. It has expanded its intensive care unit, brought in extra nurses and doubled up doctors on shifts. Most new patients were wounded in the Falluja operation.   A11    Violence at Arafat Memorial  A group of Palestinians unleashed bursts of gunfire as Mahmoud Abbas, the most likely successor to Yasir Arafat, arrived at a mourning service for Mr. Arafat in Gaza City. Mr. Abbas was not hurt. The Palestinian leadership announced that elections would be held on Jan. 9.   A1    New Nuclear Pledge From Iran  The governments of France, Germany and Britain are studying a letter delivered by Iran in which it pledged to suspend uranium enrichment activities temporarily in exchange for economic and political incentives. It was unclear whether Iran had agreed to all the conditions set out or had inserted new conditions that could not be accepted.   A6    Rumsfeld Views Panama Canal  Defense Secretary Donald H. Rumsfeld inspected the Panama Canal and praised efforts by the government there to guard it from terrorist attack.   A9    NATIONAL   A15-19    Democrats' Slide in South Erodes Political Center  Only 4 of the 22 senators from the 11 states of the old Confederacy will be Democrats in the new Congress, the fewest since Reconstruction. Analysts say their decline could intensify the divisions on Capitol Hill.   A1    Republicans expanded their majorities in the House and Senate for the term beginning in January, but the post-election session will be the domain of the current Congress, with its much smaller divide in the Senate.   A18    Cubans Seek Asylum in the U.S.  Forty-four Cuban dancers, singers and musicians, in Las Vegas to stage a revue, plan to seek political asylum in the United States, members of the troupe said. It would apparently be the largest mass defection of Cuban performers ever.   A15    New Lincoln Museum in Illinois  Springfield, Ill., is honoring Abraham Lincoln nearly a century and a half after his death with what promises to be a spectacular and perhaps controversial museum.   A15    University Presidents' Pay  The earnings of many top university presidents are spiraling toward $1 million a year and rising far more quickly than faculty salaries.   A17    Frist Puts Onus on Specter Senator  Bill Frist, the Republican majority leader, said that Senator Arlen Specter must convince his fellow Republicans that he deserves to be chairman of the Senate Judiciary Committee.   A18    SCIENCE/HEALTH    F.D.A. to Combat Counterfeits  The Food and Drug Administration and several major drug makers are expected to announce an agreement to put tiny radio antennas on the labels of millions of medicine bottles to combat counterfeiting and fraud.   A1    NEW YORK/REGION   B1-8    New York Republicans Do Some Soul-Searching  Republican members of Congress from New York have taken the unusual step of publicly criticizing the Republican party and questioning Governor Pataki's leadership, igniting a fight over the direction the party should take.   B1    Muslim Film Finally Opens  The American premiere of the animated feature ''Muhammad: The Last Prophet,'' marked the end of the film's five-year journey to commercial theaters in the United States.   B1    Codey Sworn In in New Jersey  Richard J. Codey, the president of the New Jersey State Senate, was sworn in as acting governor of New Jersey at a private ceremony at his home.   B8    Neediest Cases   B4    SPORTSMONDAY   D1-9    ARTS   E1-12    P.S. 122 Names Director  Vallejo Gantner, a 30-year-old Australian director with a sizable international résumé, has been chosen as the next artistic director of Performance Space 122, a bastion of avant-garde theater and dance in the East Village.   E3    Venice Theater Reopens  Venice's legendary Teatro La Fenice reopened with a new production of ''La Traviata'' after having been destroyed by fire on the night of Jan. 29, 1996.   E3    OBITUARIES   B9    Dr. Arthur H. Robinson  A geographer who improved on the venerable Mercator projection for drawing the round Earth on a flat map, he was 89.   B9    BUSINESS DAY   C1-12    Dow Jones in Web News Deal  Dow Jones is set to announce today that it will pay about $486 million for the parent company of CBS MarketWatch, a business news site, giving it a broader online reach and a source of advertising revenue.   C1    Net Analysts on the Rise  As the stock prices of companies like Google and eBay have soared this year, the influence of two big-name equity analysts on Wall Street has followed suit.   C1    Google Investors Await Fate  Google insiders will be permitted to sell as many as 39 million shares tomorrow.   C1    Perrigo Is Set to Buy Agis  Perrigo plans to announce that it will buy Agis Industries for $818 million in cash and stock.   C2    Warner Brothers Bets Big  Warner Brothers, which spent hundreds of millions of dollars to open five films during the holiday season, has had a disappointing start in its sprint to the end of the year.   C1    Business Digest   C1    EDITORIAL   A20-21    Editorials: The larger battle in Iraq; end run toward a U.N. cloning ban; Adam Cohen on the Democrats and linguistics.    Columns: William Safire and Bob Herbert.    Autos   D10  Bridge   E10  Crossword   E4  Metro Diary   B2  TV Listings   E11  Weather   A14",2004-11-15T05:00:00+0000
"Tacoda, online marketing company, creates network of 60 Web sites, including USA Today.com and Tampa Tribune Web site, that lets members display ads to individual users based on how they surf through network; service, Audience Match, seeks to avoid privacy concerns by not identifying who surfers are, just where they visit; photo (M)",2004-11-15T05:00:00+0000
"Outlook for Google stock, which has more than doubled in three months since public offering, discussed in light of fact that Google insiders will soon be permitted to sell as many as 39 million of their shares; only about 7 percent of Google stock, 19.6 million shares, was sold in IPO; graph of when shares held by insiders will be available for public sale; drawing (M)",2004-11-15T05:00:00+0000
"Soaring stock prices of companies like Google and eBay are reviving careers of Internet analysts like Mary Meeker of Morgan Stanley and Anthony J Noto at Goldman Sachs; both analysts survived New York Atty Gen Eliot Spitzer's probe into research abuses by holding stubbornly true to their beliefs, even as their stocks plunged; that resilience is paying off as Internet stocks they follow and outlook for new investment banking deals are on upswing; photos (M)",2004-11-15T05:00:00+0000
"Until two weeks ago, Ellen Simonetti worked as a flight attendant for Delta Air Lines, doing her best to project the image of a stewardess from a bygone era. ''In the past people expected flight attendants to be young and attractive,'' Ms. Simonetti, a 29-year old blonde, said from her home in Austin, Tex. ''Maybe I represent the flight attendants of the past.''    But it is Ms. Simonetti's very 21st-century activities that she says prompted Delta management to ground her, suspending her from flying in September and then firing her a month later.   ",2004-11-16T05:00:00+0000
"Murray Chass On Baseball column discusses Anaheim Angels owner Arte Moreno, who wants to widen team's appeal and fanbase by changing name to Los Angeles Angels; photo (M)",2004-11-16T05:00:00+0000
"Some Silicon Valley executives assemble for series of 'Charlie Rose' TV interviews whose theme seemed to be that region is once again buzzworthy; luminaries include chief executives of Google, Genentech, Cisco Systems, Hewlett-Packard Co and Yahoo; photo (M)",2004-11-17T05:00:00+0000
Architect Clive Wilkinson's describes his annex for Fashion Institute of Design and Merchandising in Los Angeles (Currents: Los Angeles) (S),2004-11-18T05:00:00+0000
 2 Money Managers to Pay $80 Million in Settlement  The founders of the money management firm Pilgrim Baxter & Associates agreed to each pay $80 million to settle a longstanding complaint that they improperly profited by allowing some investors to trade rapidly in and out of the company's mutual funds.  ,2004-11-18T05:00:00+0000
Google Inc plans to announce it is adding new search service aimed at scientists and academic researchers; Google Scholar is result of company's collaboration with number of scientific and academic publishers and is intended as first stop for researchers looking for scholarly literature (M),2004-11-18T05:00:00+0000
Correction of Nov 18 article about Google plan for search service aimed at scientists and academic researchers; online newspaper name noted,2004-11-19T05:00:00+0000
Corrections: For the Record,2004-11-19T05:00:00+0000
"America Online puts new emphasis on luring users to free Web sites supported by advertising, reversing strategy that sought to sell users new pay services; risks accelerating loss of paying subscribers while offering free services; boldest effort in new strategy will come with new version of AOL.com Web site, advertising-supported Web portal that will seek to compete with Yahoo and MSN; AOL's failure to keep pace in Internet advertising has been especially painful, given that company virtually invented online advertising business and dominated it until 2001; photo; drawing; graph shows decline of AOL subscribers (M)",2004-11-22T05:00:00+0000
"Google doubles, to more than eight billion, the number of Web pages its search engine can find; announcement comes one day before Microsoft introduces its search engine, which has indexed about five billion pages; graph (S)",2004-11-22T05:00:00+0000
"And now, a most heartwarming question from the Pogue feedback board:",2004-11-23T05:00:00+0000
"Article on current fixation on Alexander the Great, subject of new movie by Oliver Stone, History Channel and Discovery Channel documentaries and several books; photos (M)",2004-11-26T05:00:00+0000
"Congress cuts budget for National Science Foundation, engine for research in science and technology, just two years after endorsing plan to double amount given to agency by 2007; Rep Vernon J Ehlers calls cut short-sighted; David M Stonner, director of Congressional affairs at science foundation, warns of impending period of austerity in research; graph (M)",2004-11-30T05:00:00+0000
"Consumers will be entitled to free credit report every year from each of three big credit reporting bureaus that maintain them under federal approved year ago; industry is not necessarily going to make it easy, given that selling reports, as well as ancillary services, has become lucrative business; law entitling consumers to free credit reports will be rolled out in phases: residents of 13 Western states, including California, can get free reports beginning Dec 1; New York, New England and Mid-Atlantic states will be in last phase, which takes effect Sept 1; credit bureaus Equifax, Experian and TransUnion all plan to offer fee-based products to people when they order free report; map; photo (M)",2004-11-30T05:00:00+0000
One way to tranfer files from an old machine to a new one is both low-tech and high-tech: e-mail the files to yourself from the old computer.,2004-12-01T05:00:00+0000
 Justices Hear Arguments On Bankruptcy and I.R.A.'s  The Supreme Court heard arguments in a case that may determine whether bankruptcy protection covers individual retirement accounts.  ,2004-12-02T05:00:00+0000
"A report on ""60 Minutes"" puffed up a musical prodigy's ability to crash a computer.",2004-12-02T05:00:00+0000
"Profile of Umang Gupta, chairman and chief executive of Keynote Systems, based in San Mateo, Calif; Keynote helps large businesses manage the efficiency of their Web sites; Gupta comments on acquisition of Vividence Co, leader in field of online user behavior research; says last four years have been spent restoring nearly $20 million in annual revenues lost after dot-com bubble burst; photo (M)",2004-12-02T05:00:00+0000
"Google and Microsoft separately plan to introduce enhanced information sharing services for Internet users; Microsoft plans for first time to offer service called MSN Spaces, which will allow users to create personal Web logs, or blogs; will also offer updated version of company's instant messaging program; Google is bringing out second version of its Google Groups service, based on Usenet, online message archive, which it acquired in 2001; new version of Groups is intended to make it easier for Internet users to manage lists for online discussion groups and create both public or private discussion groups on any topic (M)",2004-12-02T05:00:00+0000
"China seen likely to continue pursuing sometimes competing goals of strategically deploying Internet to economic advantage, while clamping down on undesirable content and use; China has some 90 million Internet users; 90 percent of its total population of around 1.3 billion are not online and represent vast, untapped market; photo; drawing (M)",2004-12-06T05:00:00+0000
"Dr Richard Friedman article on psychological factors behind shopping for perfect holiday gifts (Special section, Retail) (M)",2004-12-07T05:00:00+0000
"Libraries are breaking free of physical limitations by making materials and services available online; New York Public Library offers 3,000 titles to cardholders, which can be borrowed for set periods by downloading on computer, hand-held organizer or other device using free reader software; when they are due, files are automatically locked out and returned to circulation; systems from other libraries described; photos (M)",2004-12-09T05:00:00+0000
Yahoo says it will soon offer its users software they can use to comb through their e-mail messages and files on their desktops; will offer its users version of software package from X1 Technologies (S),2004-12-10T05:00:00+0000
Trial is set to begin in Geico lawsuit accusing Google of trademark infringement for allowing competing insurance companies to buy ads linked to searches for 'Geico' and 'Geico Direct'; outcome should help define how companies in Internet search business make their money; photo (M),2004-12-13T05:00:00+0000
" Some Online Sites Falter During the Holiday Rush  Some big online shopping sites, including Amazon, Kmart.com and L.L. Bean, have had critical breakdowns during the holiday rush, effectively turning away thousands of customers and doing potentially hurting revenues.     While analysts believe that most e-commerce sites have improved their performance, the glitches are a harsh reminder that online retailing is still in its early days. Bob Tedeschi: E-Commerce Report. [Page C8.]    Technology Magazine Gets Remake  The MIT Technology Review, which was introduced in 1899, is getting a makeover to help attract readers and advertisers. Jason Pontin, the editor in chief, right, has remade the Review for more sober times. ''We're working as hard as we can to get to break-even,'' said R. Bruce Journey, left, who is with the nonprofit company that publishes the magazine. [C4.]    A Shortage of PlayStation 2  A global shortage of the Sony PlayStation 2 video game consoles has left retailers scrambling to keep up with demand. [C4.]    Court Case Pits Google and Geico  A federal judge will hear opening arguments today in a case that pits Geico against Google. Geico sued Google in May for trademark infringement. A final ruling will help define how companies in the red-hot Internet search business make their money. Advertising. [C10.]    Man About Town at Home on Sirius  Robert Evans, the fabled Hollywood producer and man about town, will be enjoying his latest gig, as a satellite radio talk-show host, from the comfort of his home. Mr. Evans, 74, has signed on to be the anchor of a weekly program, ''In Bed with Robert Evans,'' for Sirius radio subscribers. ''The things I'm going to talk about are not going to be rebroadcast on the Disney channel, I promise you,'' Mr. Evans said. [C9.]    TiVo Moves to Protect Its Name  TiVo, the digital recording device and service, has recently stepped up efforts to police how its trademark is used. The company has begun sending letters to news organizations whenever it sees the term misused. [C9.]    A Salary Question at Miramax  Miramax Films is seeking compensation from the former head of its Italian unit, claiming that the executive, a friend of the company's co-chairman, also held another job. [C2.]    Cost Overruns for New Airbus Jet  Airbus said that development costs for the A380, the large passenger jet, would exceed budgets by 5 percent to 15 percent. [C2.]    Wal-Mart Sued Over Song Lyric  A lawsuit filed by a Maryland couple accused Wal-Mart Stores, which promotes itself as a seller of clean music, of deceiving customers by stocking compact discs by the rock group Evanescence that contain an obscenity. [C8.]    A New Leader at the Box Office  The new release ''Ocean's Twelve,'' topped the box office this weekend, followed by ''Blade: Trinity.'' [E2.]  ",2004-12-13T05:00:00+0000
"Google, operator of world's most popular Internet search service, will convert holdings of nation's leading research libraries and Oxford Univ into digital files that would be freely searchable over Web; Google's collaboration with research libraries at Harvard, Univ of Michigan, Stanford and New York Public Library, to be formally announced on Dec 14, is seen as major stride toward long-predicted global virtual library; goal is to expand Web beyond its current body of material and create digital card catalog and searchable library for world's books, scholarly papers and special collections; Google, newly wealthy from its stock offering, agrees to underwrite projects while also adding its own technical abilities to task of scanning and digitizing tens of thousands of pages a day at each library; librarians predict project could take at least decade, at cost estimated at $10 for each of more than 15 million books and other documents covered in agreement; photo (M)",2004-12-14T05:00:00+0000
